Date,Price
04-18-2018,0.8144152953212611
04-19-2018,0.9272557693519005
04-20-2018,1.1143996637132172
04-21-2018,1.0255280042519122
04-22-2018,1.042577399667976
04-23-2018,1.0881396052706287
04-24-2018,1.30229834965808
04-25-2018,1.430286775854016
04-26-2018,1.1852796872619076
04-27-2018,1.3036259289292291
04-28-2018,1.2634483310036528
04-29-2018,1.3721550579076103
04-30-2018,1.9236445895479277
05-01-2018,1.6723007721017884
05-02-2018,1.7404381974381462
05-03-2018,1.6441723764684555
05-04-2018,1.654497763415786
05-05-2018,1.7111840387103405
05-06-2018,1.5977929953112109
05-07-2018,1.5522869168249114
05-08-2018,1.5571075277431143
05-09-2018,1.504041858082069
05-10-2018,1.519331779385381
05-11-2018,1.42813088831671
05-12-2018,1.2005942898244748
05-13-2018,1.1250932662198623
05-14-2018,1.2155474609772066
05-15-2018,1.3980735679033842
05-16-2018,1.3576198118421565
05-17-2018,1.3593867339122478
05-18-2018,1.2979216655873402
05-19-2018,1.311275438278665
05-20-2018,1.5688090628779496
05-21-2018,1.5289138512120537
05-22-2018,1.4611768485659749
05-23-2018,1.290922400660507
05-24-2018,1.1783484644777775
05-25-2018,1.2461371645972832
05-26-2018,1.267285601060376
05-27-2018,1.218382043970106
05-28-2018,1.1847098235220903
05-29-2018,1.0199352161803452
05-30-2018,1.1491275059723585
05-31-2018,1.1023433884263414
06-01-2018,1.1709070726076525
06-02-2018,1.1718771741196055
06-03-2018,1.187779325258694
06-04-2018,1.1685936731670563
06-05-2018,1.0990914297565555
06-06-2018,1.1022791486401913
06-07-2018,1.0881916310560915
06-08-2018,1.0712931814098257
06-09-2018,1.0446139595920017
06-10-2018,1.0257397481072825
06-11-2018,0.7855354812946329
06-12-2018,0.7814689184231697
06-13-2018,0.718448000352465
06-14-2018,0.6564304626513503
06-15-2018,0.6853123946887207
06-16-2018,0.6826042076039528
06-17-2018,0.6637908066955177
06-18-2018,0.6544795793106948
06-19-2018,0.657270614645674
06-20-2018,0.6952533596492994
06-21-2018,0.6735328826227701
06-22-2018,0.6737357195302147
06-23-2018,0.5366609164740939
06-24-2018,0.4776298825788717
06-25-2018,0.48933756551938606
06-26-2018,0.6761773702477153
06-27-2018,0.6726239612026622
06-28-2018,0.6606715926626829
06-29-2018,0.5615822830156962
06-30-2018,0.6087521166572002
07-01-2018,0.6422910349702144
07-02-2018,0.6213060482751515
07-03-2018,0.6328176446897011
07-04-2018,0.618489696450508
07-05-2018,0.6298336098678426
07-06-2018,0.730196791726952
07-07-2018,0.703771907617635
07-08-2018,0.6808552191958718
07-09-2018,0.664584554955239
07-10-2018,0.6369636048029259
07-11-2018,0.5049092874374671
07-12-2018,0.504454391040124
07-13-2018,0.49523226144786786
