Date,Price
09-16-2017,0.08978700519977581
09-17-2017,0.1290668844971865
09-18-2017,0.1450594948134798
09-19-2017,0.14033701633915813
09-20-2017,0.14034353610580708
09-21-2017,0.08019722295794837
09-22-2017,0.07883930663705009
09-23-2017,0.07388252950823349
09-24-2017,0.07165892930515153
09-25-2017,0.08647476992168554
09-26-2017,0.07606899673999992
09-27-2017,0.09793239672703141
09-28-2017,0.1184548402346264
09-29-2017,0.11187411432069792
09-30-2017,0.1455094560855976
10-01-2017,0.08567425390280098
10-02-2017,0.09192700383738399
10-03-2017,0.10596176536092514
10-04-2017,0.10955664918919944
10-05-2017,0.11151380721340949
10-06-2017,0.11560947535557482
10-07-2017,0.1102944058869365
10-08-2017,0.11074168523719459
10-10-2017,0.11855660702608171
10-11-2017,0.1824288208698486
10-12-2017,0.202590092245778
10-13-2017,0.1944832584358599
10-14-2017,0.09489174506214759
10-15-2017,0.09286198314958956
10-16-2017,0.15591668809679957
10-17-2017,0.09285181222708569
10-18-2017,0.09196079895119119
10-19-2017,0.033599407235840685
10-20-2017,0.08585134731790302
10-21-2017,0.08359089149222931
10-22-2017,0.03744405540592431
10-23-2017,0.0507608682600006
10-25-2017,0.07360831526408287
10-26-2017,0.03942222172807728
10-27-2017,0.04024803987289056
10-28-2017,0.04026345087646899
10-29-2017,0.042538851947101726
10-30-2017,1.115288001976634
10-31-2017,1.1065625217743336
11-01-2017,1.0801688470549193
11-02-2017,1.1126762000213986
11-03-2017,1.2644563178081571
11-04-2017,1.400791806556359
11-05-2017,1.3234077001724296
11-06-2017,1.3823856892079949
11-07-2017,1.5619594552389313
11-08-2017,1.7543042906690751
11-09-2017,1.7473919191091467
11-10-2017,1.5489604363248703
11-11-2017,1.4499945670029388
11-12-2017,1.3075620563013384
11-13-2017,1.4352194751908878
11-14-2017,1.3420410101663
11-15-2017,1.29230835241762
11-16-2017,1.35527399367449
11-17-2017,1.28449415301089
11-18-2017,1.41837718759485
11-19-2017,1.36415128105169
11-20-2017,1.3809117424817
11-21-2017,1.33910482280968
11-22-2017,1.3621151974582
11-23-2017,1.3162941627234
11-24-2017,1.41728701479296
11-25-2017,1.55094057099069
11-26-2017,1.54550479550381
11-27-2017,1.65532893423821
11-28-2017,1.67835870842207
11-29-2017,1.50889593867528
11-30-2017,1.68333279681106
12-01-2017,1.76027124957779
12-02-2017,1.78163154087305
12-03-2017,1.90672993932337
12-04-2017,2.1694633403625
12-05-2017,2.24665045081027
12-06-2017,1.99033535716854
12-07-2017,2.54869376968384
12-08-2017,2.5093842095504
12-09-2017,2.2687487739465
12-10-2017,2.18594301239529
12-11-2017,2.36262728538159
12-12-2017,2.30012886970824
12-13-2017,2.38024638383393
12-14-2017,2.71492276264752
12-15-2017,3.43708034126555
12-16-2017,3.98399764929212
12-17-2017,5.08297007617451
12-18-2017,4.78896689611633
12-19-2017,5.01994631003375
12-20-2017,4.49753396890386
12-21-2017,4.59726187444677
12-22-2017,3.81822309733527
12-23-2017,4.31883659246903
12-24-2017,4.67092702633177
12-25-2017,5.68308067457385
12-26-2017,8.01280875256221
12-27-2017,8.80289395090577
12-28-2017,8.25091832635869
12-29-2017,7.60447785565494
12-30-2017,6.96092740766772
12-31-2017,7.67274261944333
01-01-2018,7.34923322137328
01-02-2018,7.53482695477689
01-03-2018,8.232598290231419
01-04-2018,8.016858690614994
01-05-2018,13.70730506815133
01-06-2018,20.25928674623686
01-07-2018,16.069626941499315
01-08-2018,16.051942314692425
01-09-2018,15.906492470294612
01-10-2018,15.1139709094023
01-11-2018,18.37638471347146
01-12-2018,19.621691105060545
01-13-2018,19.316311901395718
01-14-2018,18.031553348349046
01-15-2018,16.940939794871078
01-16-2018,11.633235724468161
01-17-2018,11.969803348917718
01-18-2018,12.074800810759488
01-19-2018,12.584054340047459
01-20-2018,13.76520732925634
01-21-2018,11.749597098195487
01-22-2018,10.753626977142728
01-23-2018,10.695296728461555
01-24-2018,10.939565046356197
01-25-2018,10.688228263092558
01-26-2018,10.52015956563908
01-27-2018,10.730794612965578
01-28-2018,10.873331539257311
01-29-2018,10.271274275236259
01-30-2018,10.2805530203955
01-31-2018,9.02852975227419
02-01-2018,8.905549323541754
02-02-2018,7.456094740535828
02-03-2018,7.81904667762618
02-04-2018,7.628756822286184
02-05-2018,6.849221314018227
02-06-2018,5.424591503746788
02-07-2018,6.7650305425228385
02-08-2018,6.613001513290217
02-09-2018,3.732768796624458
02-10-2018,7.956182350735282
02-11-2018,7.574637194697697
02-12-2018,7.211178511616324
02-13-2018,7.546536506187395
02-14-2018,7.22339850031282
02-15-2018,8.348615937417982
02-16-2018,8.69662030440689
02-17-2018,8.793703416069883
02-18-2018,9.420078008056555
02-19-2018,8.693192724106654
02-20-2018,8.87601064939025
02-21-2018,8.42392680576824
02-22-2018,7.258548598832791
02-23-2018,7.289393283668561
02-24-2018,7.941590395505299
02-25-2018,7.445349835457035
02-26-2018,7.670593316453326
02-27-2018,7.982675993858121
02-28-2018,8.7450925157661
03-01-2018,8.569279761779173
03-02-2018,8.49102957280778
03-03-2018,8.330584587065507
03-04-2018,8.224344870686174
03-05-2018,8.194377689205451
03-06-2018,8.159598755567556
03-07-2018,7.562750175493659
03-08-2018,7.2748411030297655
03-09-2018,6.776187210709728
03-10-2018,6.550015836551836
03-11-2018,6.302393095114831
03-12-2018,6.732203764987546
03-13-2018,6.56649538426922
03-14-2018,8.359774326955772
03-15-2018,7.253533027788065
03-16-2018,7.415325023787207
03-17-2018,7.580214569045663
03-18-2018,7.474207081698683
