Date,Price
06-27-2017,2.6667611719770075
06-28-2017,3.03548574158443
06-29-2017,2.84736085686923
06-30-2017,2.5124363933189366
07-01-2017,2.421012607948178
07-02-2017,2.5606470981837886
07-03-2017,2.6010639711893218
07-04-2017,2.524743991490082
07-05-2017,2.428683800857233
07-06-2017,2.4455574291860622
07-07-2017,2.2117175725689786
07-08-2017,2.184873100729009
07-09-2017,2.138866769020135
07-10-2017,1.8407415166690384
07-11-2017,1.7031842386209612
07-12-2017,1.9573647490118957
07-13-2017,1.8251717510708276
07-14-2017,1.7333029744802504
07-15-2017,1.5490974297158735
07-16-2017,1.3645358599709962
07-17-2017,1.6164115732636792
07-18-2017,1.9858717087130302
07-19-2017,1.6494818062277086
07-20-2017,1.7713147821360655
07-21-2017,1.6944682216093114
07-22-2017,1.8320476933250276
07-23-2017,1.9315211620252226
07-24-2017,1.9332687524505598
07-25-2017,1.7219599107332382
07-26-2017,1.67072390741222
07-27-2017,1.726487226009831
07-28-2017,1.591199806300994
07-29-2017,1.5499332004248505
07-30-2017,1.5324211204637421
07-31-2017,1.4449541983403906
08-01-2017,1.7074806373456706
08-02-2017,1.7146330890655352
08-03-2017,1.6890876880843824
08-04-2017,1.7039149597780696
08-05-2017,1.9196303311034997
08-06-2017,1.9901510875280275
08-07-2017,2.064625877589821
08-08-2017,2.188550816055505
08-09-2017,2.1649960551409095
08-10-2017,2.2419868502683395
08-11-2017,2.27256974309173
08-12-2017,2.458516226184281
08-13-2017,2.37696856114024
08-14-2017,2.2978621948799005
08-15-2017,2.2295692119968837
08-16-2017,2.2824709133516126
08-17-2017,2.280049091084275
08-18-2017,2.2098617429152676
08-19-2017,2.1700530774497966
08-20-2017,2.156530894307953
08-21-2017,2.2757868777187586
08-22-2017,2.241973462814276
08-23-2017,2.213984812760436
08-24-2017,2.205544202993375
08-25-2017,2.1430035774513128
08-26-2017,2.1717372373603583
08-27-2017,2.3486115241920773
08-28-2017,2.3581680789122
08-29-2017,2.542402468614877
08-30-2017,2.6382695473612174
08-31-2017,2.6167513142105485
09-01-2017,2.6977112114939596
09-02-2017,2.3858676518211834
09-03-2017,2.4090274187394556
09-04-2017,2.0060880461933603
09-05-2017,2.1377415868228775
09-06-2017,2.2438613128475726
09-07-2017,2.226739366654313
09-08-2017,2.015087554348767
09-09-2017,1.9363198146079221
09-10-2017,1.8739661836581416
09-11-2017,1.9932995560558187
09-12-2017,1.9351284328564096
09-13-2017,2.399041856665463
09-14-2017,1.3605886743560953
09-15-2017,1.5531186327777107
09-16-2017,1.5883055255764158
09-17-2017,1.5634831824076547
09-18-2017,1.8051264686940458
09-19-2017,1.7715564334936649
09-20-2017,1.7941410965029712
09-21-2017,1.6635237720522533
09-22-2017,1.6356118813063092
09-23-2017,1.7936190116336368
09-24-2017,1.7741629968651564
09-25-2017,1.848807246989445
09-26-2017,1.813562852514763
09-27-2017,1.9458897012536711
09-28-2017,1.9513026171095584
09-29-2017,1.9095030712404653
09-30-2017,1.9432559021317963
10-01-2017,1.9609640631584728
10-02-2017,1.8706795564952632
10-03-2017,1.8404004796446904
10-04-2017,1.8859485954814674
10-05-2017,1.8407360136986344
10-06-2017,1.9180891089668644
10-07-2017,1.9614488821905838
10-08-2017,1.9063487062946305
10-09-2017,1.8598208138347063
10-10-2017,1.8434201865001048
10-11-2017,2.129907446875541
10-12-2017,1.8258474566812808
10-13-2017,2.1179879492495735
10-14-2017,1.9749355932105617
10-15-2017,1.913212583529382
10-16-2017,1.962707538353607
10-17-2017,1.8803496986995434
10-18-2017,1.8012495926709413
10-19-2017,1.7800075177698016
10-20-2017,1.7220907841651942
10-21-2017,1.7067754634174392
10-22-2017,1.6910310504131965
10-23-2017,1.5905798727403282
10-24-2017,1.6768622175592445
10-25-2017,1.6839263772533875
10-26-2017,1.6472905803538116
10-27-2017,1.648283876082003
10-28-2017,1.6242480120906777
10-29-2017,1.6792850051410684
10-30-2017,1.6973055188460788
10-31-2017,1.6862026464576554
11-01-2017,1.6514308719352242
11-02-2017,1.5432841993717805
11-03-2017,1.6833704345005478
11-04-2017,1.6759705300123593
11-05-2017,1.6100070789677774
11-06-2017,1.634571072584569
11-07-2017,1.620507972590761
11-08-2017,1.6549013819086233
11-09-2017,1.769464554782364
11-10-2017,1.6199491310330205
11-11-2017,1.6443649486421998
11-12-2017,1.582167195623127
11-13-2017,1.6618939364288845
11-14-2017,1.73101894140845
11-15-2017,1.7077068257209
11-16-2017,1.68522203146035
11-17-2017,1.67040127145831
11-18-2017,1.75340313055835
11-19-2017,1.78174823837367
11-20-2017,1.83693023239587
11-21-2017,1.80785910391447
11-22-2017,1.89913636539968
11-23-2017,2.0556439845147
11-24-2017,2.28183224494171
11-25-2017,2.22865616706504
11-26-2017,2.21429335611708
11-27-2017,2.27885206443779
11-28-2017,2.25075979559229
11-29-2017,2.00999090585199
11-30-2017,2.11193601458442
12-01-2017,2.14875941990074
12-02-2017,2.13892782268213
12-03-2017,2.14318319955318
12-04-2017,2.23619149393087
12-05-2017,2.4748559179169
12-06-2017,2.26204272966663
12-07-2017,2.26047477530599
12-08-2017,2.33742842457597
12-09-2017,2.34707227853292
12-10-2017,2.19693083940057
12-11-2017,2.46642402778154
12-12-2017,3.0719614723571
12-13-2017,3.25330119124666
12-14-2017,3.22281804660999
12-15-2017,3.17953311414919
12-16-2017,3.25412157009665
12-17-2017,3.42844503967271
12-18-2017,3.98083096410843
12-19-2017,4.11436743077065
12-20-2017,3.88030266956572
12-21-2017,3.98966456604433
12-22-2017,3.24242261934945
