Date,Price
08-07-2015,2.58021325643
08-08-2015,1.17530558004
08-10-2015,0.6241159861086476
08-11-2015,0.9666065501116753
08-12-2015,1.126292046422909
08-13-2015,1.63667299240258
08-14-2015,1.643556536785306
08-15-2015,1.505036070142381
08-16-2015,1.329390858382561
08-17-2015,1.086774401821184
08-18-2015,1.162146656827125
08-19-2015,1.126474726897057
08-20-2015,1.32127373022701
08-21-2015,1.234768297574952
08-22-2015,1.212313599870582
08-23-2015,1.18989842008167
08-24-2015,1.075011665947355
08-25-2015,1.007325395444375
08-26-2015,0.9881532544395263
08-27-2015,1.008195828589645
08-28-2015,1.063121558286869
08-29-2015,1.049877534069459
08-30-2015,1.181657675123741
08-31-2015,1.206106035604117
09-01-2015,1.195145076581721
09-02-2015,1.139929164862748
09-03-2015,1.135614590809618
09-04-2015,1.138659329776994
09-05-2015,1.197368463211381
09-06-2015,1.165144214447698
09-07-2015,1.12527696881736
09-08-2015,1.103011296913371
09-09-2015,1.075762684138281
09-10-2015,1.033980879477324
09-11-2015,0.8613952682985331
09-12-2015,0.9159539152080789
09-13-2015,0.8268021644373756
09-14-2015,0.7726239976947372
09-15-2015,0.8356865122366117
09-16-2015,0.7999911148506679
09-17-2015,0.7733880317895442
09-18-2015,0.7484130395035085
09-19-2015,0.7802164861835147
09-20-2015,0.8292876522823589
09-21-2015,0.80553154572731
09-22-2015,0.8063010060938983
09-23-2015,0.7991531471557334
09-24-2015,0.7297770203821172
09-25-2015,0.6612865928251096
09-26-2015,0.6947106748177924
09-27-2015,0.6445473691549027
09-28-2015,0.5189171156070101
09-29-2015,0.5844176735714195
09-30-2015,0.6577404376023483
10-01-2015,0.6127903925045172
10-02-2015,0.6031661430122068
10-03-2015,0.6132383133689955
10-04-2015,0.5953536548023176
10-05-2015,0.5614483455760293
10-06-2015,0.5727224648580884
10-07-2015,0.5426216697117027
10-08-2015,0.5523427825994872
10-09-2015,0.5729121172064076
10-10-2015,0.5544475391973266
10-11-2015,0.5607158078928557
10-12-2015,0.5537302892096545
10-13-2015,0.5293815274409757
10-14-2015,0.4511822911867249
10-15-2015,0.4935252156365512
10-16-2015,0.4697150826196529
10-17-2015,0.4829975889850234
10-18-2015,0.4565620372856022
10-19-2015,0.4298636297509137
10-20-2015,0.381455429944806
10-21-2015,0.3877912631868289
10-22-2015,0.5092010083963265
10-23-2015,0.4907811766822586
10-24-2015,0.5160455694967653
10-25-2015,0.5736493271600326
10-26-2015,0.6728809242925264
10-27-2015,0.7737674518571066
10-28-2015,0.9247525458331992
10-29-2015,1.058771607359484
10-30-2015,0.9466322851329994
10-31-2015,0.8238715893762858
11-01-2015,0.9610151592119233
11-02-2015,0.8671261998620586
11-03-2015,0.9124695854684687
11-04-2015,0.8274524915093995
11-05-2015,0.8305178454715785
11-06-2015,0.8463555097019172
11-07-2015,0.8588271089492588
11-08-2015,0.9599918132752289
11-09-2015,0.9261048331957219
11-10-2015,0.8717685086792809
11-11-2015,0.7337159928135318
11-12-2015,0.8333269379902767
11-13-2015,0.8393185952944076
11-14-2015,0.8209164396146273
11-15-2015,0.8483071128168329
11-16-2015,0.8738610448742019
11-17-2015,0.9350412488805342
11-18-2015,0.9327699031520795
11-19-2015,0.8864591891043228
11-20-2015,0.870472098225829
11-21-2015,0.9143114644339867
11-22-2015,0.9063235165221737
11-23-2015,0.8887651837039447
11-24-2015,0.8446980312286549
11-25-2015,0.8170782228350385
11-26-2015,0.8446611040894092
11-27-2015,0.8241095074807392
11-28-2015,0.8659473665688603
11-29-2015,0.8231225417140835
11-30-2015,0.826493711140721
12-01-2015,0.8232158947581665
12-02-2015,0.7754166146628714
12-03-2015,0.7546212806689168
12-04-2015,0.7708706813651911
12-05-2015,0.794574900784291
12-06-2015,0.7677859451661374
12-07-2015,0.7391222288934609
12-08-2015,0.7515700766374138
12-09-2015,0.7184429196993304
12-10-2015,0.7745560298938268
12-11-2015,0.8343632367773531
12-12-2015,0.8835225098579975
12-13-2015,0.8717492546699426
12-14-2015,0.9050964256793724
12-15-2015,0.9305991013569016
12-16-2015,0.9067655249507233
12-17-2015,0.8677144105361747
12-18-2015,0.8476281477523205
12-19-2015,0.836853897015712
12-20-2015,0.8313200066133888
12-21-2015,0.8217651362035706
12-22-2015,0.8027052803337608
12-23-2015,0.795266080549372
12-24-2015,0.7855019415239162
12-25-2015,0.7935666636392948
12-26-2015,0.7774344513171393
12-27-2015,0.7828696282097459
12-28-2015,0.76765032966663
12-29-2015,0.7956052693759413
12-30-2015,0.8237405131006144
12-31-2015,0.8629716436324458
01-01-2016,0.8713778612127767
01-02-2016,0.863884714485052
01-03-2016,0.8951015325217047
01-04-2016,0.8857052150689751
01-05-2016,0.8864116625625432
01-06-2016,0.8980695775783488
01-07-2016,0.8778148134197964
01-08-2016,0.9113566144160562
01-09-2016,0.9381586803355526
01-10-2016,0.9330290404337097
01-11-2016,0.9839743967645488
01-12-2016,1.075206351675023
01-13-2016,1.038432877694468
01-14-2016,1.065082434525269
01-15-2016,1.10937021705544
01-16-2016,1.111594926095656
01-17-2016,1.210513293477396
01-18-2016,1.283251413892226
01-19-2016,1.262158682741136
01-20-2016,1.437395469458626
01-21-2016,1.421222948383988
01-22-2016,1.364057245146331
01-23-2016,1.567171816230282
01-24-2016,1.97463040212378
01-25-2016,2.287794240234471
01-26-2016,1.920539219537941
01-27-2016,2.187556211916076
01-28-2016,2.304364661049897
01-29-2016,2.294557087299623
01-30-2016,2.250629758477551
01-31-2016,2.122501625930422
02-01-2016,2.040046517768017
