Date,Price
10-02-2017,0.4129569677917534
10-03-2017,0.3741579361324243
10-04-2017,0.3809404323361952
10-05-2017,0.37805277472687465
10-06-2017,0.37442673358891293
10-07-2017,0.3521635316593718
10-08-2017,0.28518115266302796
10-09-2017,0.31949774559856686
10-10-2017,0.3126924685878436
10-11-2017,0.3460683790586828
10-12-2017,0.38537183800594
10-13-2017,0.3551805637743329
10-14-2017,0.3204515842377528
10-15-2017,0.32137456028177575
10-16-2017,0.3196984533923498
10-17-2017,0.3290637893212729
10-18-2017,0.33693332237273194
10-19-2017,0.34658111465742386
10-20-2017,0.29923929999488535
10-21-2017,0.27719120183182117
10-22-2017,0.2861682760827877
10-23-2017,0.2826548791996254
10-24-2017,0.3159252999612855
10-25-2017,0.3091488428870517
10-26-2017,0.3210143723149453
10-27-2017,0.5202323469208832
10-28-2017,0.430187629722425
10-29-2017,0.3730661439506529
10-30-2017,0.3700414576176143
10-31-2017,0.3298941362572027
11-01-2017,0.38000912186007546
11-02-2017,0.4898981702969165
11-03-2017,0.44287150032719474
11-04-2017,0.41641634950535344
11-05-2017,0.434783309002751
11-06-2017,0.4237405988841632
11-07-2017,0.4364342665740276
11-08-2017,0.47242498512967573
11-09-2017,0.516992960586877
11-10-2017,0.42278375283949154
11-11-2017,0.401531719031612
11-12-2017,0.37888807208210823
11-13-2017,0.44065956042064597
11-14-2017,0.526509830790336
11-15-2017,0.702218780969715
11-16-2017,0.559314134128083
11-17-2017,0.535338007252584
11-18-2017,0.534894899555679
11-19-2017,0.544703147664368
11-20-2017,0.567319290303642
11-21-2017,0.619150596072066
11-22-2017,0.632270036846978
11-23-2017,0.602396746179312
11-24-2017,0.599178392269329
11-25-2017,0.623396229857626
11-26-2017,0.627537111859166
11-27-2017,0.644209830698998
11-28-2017,0.683783374381539
11-29-2017,0.553493093147244
11-30-2017,0.579640232454163
12-01-2017,0.615930281217715
12-02-2017,0.627715390394141
12-03-2017,0.680331302389632
12-04-2017,0.928046594270371
12-05-2017,0.92148245900144
12-06-2017,0.815720034646206
12-07-2017,0.822851400294215
12-08-2017,0.847812711681986
12-09-2017,0.788730600266464
12-10-2017,0.705378986514899
12-11-2017,0.793599567293969
12-12-2017,0.855258494740563
12-13-2017,0.838419702592018
12-14-2017,0.88142370012198
12-15-2017,0.925095890726007
12-16-2017,0.952753409721531
12-17-2017,1.12513756286399
12-18-2017,1.17183899549155
12-19-2017,1.1764314691206
12-20-2017,1.429937752532
12-21-2017,1.45437168349882
12-22-2017,1.04243482423884
12-23-2017,1.16369769906913
12-24-2017,1.20221120796112
12-25-2017,1.34702518054748
12-26-2017,1.35384551788286
12-27-2017,1.35999031714572
12-28-2017,1.19717035886949
12-29-2017,1.50252431773216
12-30-2017,2.00028619731415
12-31-2017,2.13370218803847
01-01-2018,1.98435639279299
01-02-2018,2.0001699210352
01-03-2018,1.9354458070613845
01-04-2018,2.136070992312216
01-05-2018,1.8161617892584752
01-06-2018,2.1251744695472174
01-07-2018,2.187067607901577
01-08-2018,1.9341436848161706
01-09-2018,2.3612078991652035
01-10-2018,2.1345532417385695
01-11-2018,1.7309909587923866
01-12-2018,1.9231378481887351
01-13-2018,2.002680415119471
01-14-2018,1.738995779828064
01-15-2018,1.6142358855985475
01-16-2018,1.0654262659020621
01-17-2018,1.0809676859486723
01-18-2018,1.274324077979826
01-19-2018,1.4776372807874139
01-20-2018,1.5655279768395884
01-21-2018,1.2493386508784188
01-22-2018,1.1156210370717115
01-23-2018,1.2581106181591903
01-24-2018,1.2704448134257735
01-25-2018,1.2697204991675308
01-26-2018,1.223731387276036
01-27-2018,1.2350440902622555
01-28-2018,1.2994836037257549
01-29-2018,1.188170332367648
01-30-2018,1.1767305912424528
01-31-2018,1.0387953408622577
02-01-2018,1.0090051734978185
02-02-2018,0.8614251039020111
02-03-2018,0.8625088278768441
02-04-2018,0.8900657725761081
02-05-2018,0.7820207930702315
02-06-2018,0.5855380737645004
02-07-2018,0.6749004365070452
02-08-2018,0.7000826696354506
02-09-2018,0.7566078093388345
02-10-2018,0.8356647150613878
02-11-2018,0.8070741978508469
02-12-2018,0.7661683320396493
02-13-2018,0.8184034422898815
02-14-2018,0.8068072350962027
02-15-2018,0.8509454151023906
02-16-2018,0.8728893218764713
02-17-2018,0.9645620703197884
02-18-2018,0.9711950965887937
02-19-2018,0.8830410507808159
02-20-2018,0.9059802025517001
02-21-2018,0.841919842146575
02-22-2018,0.7405015757197543
02-23-2018,0.7361156409876963
02-24-2018,0.7680571449634206
02-25-2018,0.7026824001058287
02-26-2018,0.7470831587400031
02-27-2018,0.7578037459351515
02-28-2018,0.7638519478761262
03-01-2018,0.7239257825756026
03-02-2018,0.7590913377605255
03-03-2018,0.7391840472147003
03-04-2018,0.7942431756710019
03-05-2018,0.8258997687701192
03-06-2018,0.9296372792799892
03-07-2018,0.866856733750072
03-08-2018,0.7840602361479595
03-09-2018,0.7826134079348038
03-10-2018,0.7822970256629769
03-11-2018,0.8333566451470189
03-12-2018,0.8998262606282499
03-13-2018,0.830484415981306
03-14-2018,0.8018718029629108
03-15-2018,0.7091877270255365
03-16-2018,0.6531624268540197
03-17-2018,0.6623125864009435
03-18-2018,0.5872299312136794
03-19-2018,0.5698053111498705
03-20-2018,0.624787590692724
03-21-2018,0.645024080248099
03-22-2018,0.6765477696267588
03-23-2018,0.7140498106746126
03-24-2018,0.6823413410793528
03-25-2018,0.6805566334729706
03-26-2018,0.6755115061652571
03-27-2018,0.6123784847791482
03-28-2018,0.5930622089979158
